,0
2623,1667480.4924134477
2624,457880.64515406406
2625,119672.12928988237
2626,552664.5656345239
2627,353661.35065245465
2628,42991.85790902143
2629,298823.572283161
2630,449813.33374651114
2631,252101.55631038302
2632,1195902.9529207326
2633,1006529.5689187722
2634,1820296.803405026
2635,868052.3900730169
2636,397650.2024954243
2637,333706.7507593187
2638,207118.84205099026
2639,1321508.7793058986
2640,168930.1599067715
2641,544756.4640995131
2642,623712.3442842998
2643,196793.17599179747
2644,510487.657166459
2645,377493.7588163689
2646,497022.92264241586
2647,718201.6048994825
2648,529386.1425294845
2649,496168.1528085184
2650,147615.90125728684
2651,446475.57253363775
2652,581604.5111769594
2653,730560.9907884322
2654,835637.2701507747
2655,713526.3066698167
2656,-37890.464930766786
2657,387299.48804002174
2658,339084.01274218294
2659,106972.52270180057
2660,297755.5210248914
2661,271317.1851983333
2662,710228.7070965656
2663,910526.9121312412
2664,761221.3497716918
2665,873579.9590035315
2666,406713.4723130483
2667,611970.5752494726
2668,1079283.3063521557
2669,694459.8328421406
2670,50360.977352735004
2671,636277.9199591337
2672,610893.3082835837
2673,657114.3256874256
2674,541238.857519476
2675,529636.5515579601
2676,680265.8437409071
2677,567889.1163962211
2678,196776.6193596706
2679,792045.9144877438
2680,328972.27318092005
2681,603252.3462081105
2682,-120495.78623332766
2683,642002.3794299718
2684,542888.4136744966
2685,231692.22118591506
2686,927252.4925882983
2687,695763.7074775432
2688,328421.2178622921
2689,1206526.071399117
2690,116385.0747609
2691,740269.0341914922
2692,181754.33819290705
2693,351199.8417162476
2694,376407.48845894856
2695,309183.23280613206
2696,191969.9245926913
2697,311072.5163527207
2698,458025.72686141427
2699,874647.3352769791
2700,323879.84667029907
2701,343281.76814639627
2702,349994.82251419954
2703,336690.53422208107
2704,224085.10591701197
2705,338308.87500055216
2706,869750.6125158615
2707,786986.4241370942
2708,768514.5259863021
2709,173227.87605972972
2710,409104.3213749713
2711,1761581.7108035875
2712,676678.7320560456
2713,574390.2208103648
2714,576215.6214444673
2715,525284.8572257785
2716,624366.337825599
2717,1313985.3353966465
2718,683983.0600414699
2719,421202.2934699779
2720,619137.8443103057
2721,556127.1951930061
2722,87926.3569591195
2723,-87560.50749391626
2724,2483528.520218296
2725,314862.71873570536
2726,313279.9979455427
2727,862040.9808115609
2728,940537.4299100941
2729,223184.40069891093
2730,557566.0631463719
2731,263208.57757578284
2732,718669.3615928261
2733,2262280.0116014252
2734,1115492.1274263044
2735,790634.2948174287
2736,448153.8786367709
2737,180870.34409841528
2738,181439.70049683674
2739,1055402.1361862617
2740,389882.37584356894
2741,922742.9188017562
2742,451096.2326563756
2743,400924.1710371253
2744,707152.1472692488
2745,484896.6707387896
2746,1124739.3992515802
2747,202712.73088557762
2748,436926.7405467166
2749,882523.2448483045
2750,550133.4019340989
2751,466487.93392113957
2752,317240.9059741653
2753,655280.185492163
2754,825604.2647812228
2755,891736.6202062474
2756,459770.2413899086
2757,331931.0951435402
2758,642660.0604827278
2759,613953.941832948
2760,511443.051276137
2761,814654.2736247916
2762,227116.6681387468
2763,1708594.4791407245
2764,522266.9119096963
2765,399545.2517293941
2766,1003477.8927036762
2767,609806.6972112313
2768,251568.14497643086
2769,407600.954306063
2770,472211.8658425859
2771,201550.19252594147
2772,290769.9623607333
2773,695763.2724346505
2774,1010210.8326434662
2775,201060.2911245511
2776,399878.4512946502
2777,869882.9761457086
2778,458655.58350894635
2779,-106053.03854322541
2780,2533543.50618005
2781,311800.49866694433
2782,518058.5275305519
2783,187665.32072430913
2784,808230.7334614834
2785,495427.2632353563
2786,678427.8985537604
2787,1166052.2194226347
2788,525308.868017617
2789,633022.3175630324
2790,246600.07908453734
2791,861776.8128857658
2792,436708.15222866694
2793,794460.7063370834
2794,92106.69065108028
2795,343647.8432420747
2796,183633.6145409369
2797,793389.0151699531
2798,407323.3502013986
2799,365785.6669897855
2800,896635.8888379129
2801,344540.99542938825
2802,514475.2361867711
2803,1249868.2466058815
2804,385627.1867831665
2805,266019.72501740826
2806,362973.2473390439
2807,1224343.2645661123
2808,347191.74694968015
2809,391037.2283667646
2810,1033699.8959839983
2811,1693634.709114079
2812,168866.2546103032
2813,-3521.0715921556985
2814,364007.5133101748
2815,658025.3985069967
2816,479627.86567132943
2817,337852.62854283827
2818,340881.83705417416
2819,1260170.928006031
2820,569123.048269333
2821,65768.3977768236
2822,634503.9165025073
2823,724283.6123989926
2824,339941.9785725485
2825,459441.36154385924
2826,1059223.709286902
2827,1217468.4633020293
2828,176409.49197603326
2829,743288.5488559774
2830,441716.0070282541
2831,1286215.173026369
2832,210874.11202967446
2833,284045.9667534146
2834,114150.29898603266
2835,248466.2180638988
2836,620706.6691667154
2837,209984.6969124846
2838,1966250.757816982
2839,206845.16282008373
2840,974603.5895100908
2841,523067.93339869846
2842,405135.84810417367
2843,538915.3693582036
2844,599109.5542953495
2845,996663.7954198202
2846,466440.8324525609
2847,439918.57849698013
2848,2401834.148634084
2849,239581.9465214308
2850,560469.4817461296
2851,638267.1361987084
2852,375143.44468172744
2853,293795.2122649428
2854,345599.43048826256
2855,151640.37777059048
2856,341301.3745875871
2857,497955.5112230198
2858,567832.7111759281
2859,399412.20818045887
2860,300694.8570898884
2861,673741.4370838521
2862,868845.1365334686
2863,614891.85420294
2864,524597.4804645065
2865,511334.1474582122
2866,527049.3610226974
2867,174420.55314047087
2868,373622.2965649633
2869,447858.224758688
2870,-102416.78797324523
2871,386122.2397814387
2872,103128.77639854647
2873,510774.42639748775
2874,388667.8381122708
2875,256799.39597876032
2876,219079.39947589795
2877,574507.2404147986
2878,538247.8355839297
2879,274623.4251577172
2880,617139.9673802607
2881,318286.6357918421
2882,532915.832054625
2883,338739.12865852285
2884,206138.71197868622
2885,424555.6499970136
2886,831694.9107170078
2887,337116.19481563277
2888,664075.3711774298
2889,544289.6673761652
2890,1449962.991927701
2891,568559.2264301697
2892,773825.4017402082
2893,22241.190792318317
2894,354506.0208079661
2895,231972.57176911342
2896,62189.80270947621
2897,621249.7997898979
2898,287601.53567665414
2899,317748.52898529684
2900,542623.1792807153
2901,314937.2583886384
2902,331498.7990690904
2903,374524.0362242266
2904,280008.2342430856
2905,232734.25013719383
2906,429224.09110377356
2907,805888.9463912231
2908,522674.00194863917
2909,438074.11049413786
2910,880348.0965406907
2911,386064.9888383768
2912,1397191.024538409
2913,418852.44444515114
2914,657019.6610369337
2915,857468.4285679002
2916,742692.6215239835
2917,701155.9854379945
2918,-167674.01107009233
2919,396851.7150910009
2920,1071267.3115310068
2921,551974.9901450342
2922,333840.1341219699
2923,2101078.7056826632
2924,461916.1315412017
2925,225730.45197556622
2926,698420.5914478583
2927,191453.019950288
2928,453926.34158605814
2929,1697108.106847406
2930,517615.67121183407
2931,411138.21651322034
2932,530329.01681705
2933,292912.4930815699
2934,361320.5644609241
2935,158978.3313932878
2936,1458012.2085788092
2937,504885.20809504983
2938,209641.447811021
2939,721912.3006775072
2940,174191.90134145762
2941,344262.3141660873
2942,396883.638341632
2943,404219.25365471316
2944,245129.8853223925
2945,289396.6937709787
2946,463722.4913827252
2947,362807.0701725576
2948,949168.1884360322
2949,1751450.1039089416
2950,818355.6745368569
2951,492052.9107911857
2952,1087031.5900468645
2953,382515.60625030857
2954,504228.9797188054
2955,493729.4872056964
2956,954079.3201434965
2957,467786.61100494675
2958,1188783.5751717943
2959,362148.2119871187
2960,935837.4341838817
2961,627249.2668845914
2962,354848.43388924666
2963,347496.0374306729
2964,331640.24347433913
2965,130954.8838892529
2966,151568.4947337155
2967,870809.7375672335
2968,599105.8165795492
2969,405640.12106817006
2970,487889.06995520147
2971,585593.9065204242
2972,757124.8227156869
2973,220175.5959508422
2974,425824.7371451856
2975,162805.61964358808
2976,849564.4171382749
2977,155116.2746239535
2978,622832.9582986139
2979,486686.3754617908
2980,599786.6932683034
2981,515330.2614575011
2982,647350.2055833713
2983,658249.1346162154
2984,330614.2028550651
2985,574439.6152405259
2986,762657.124721926
2987,665226.4025324234
2988,337839.009827695
2989,1050402.8146652626
2990,531682.874589564
2991,778979.6869974142
2992,315208.75361027
2993,229928.2329508009
2994,278804.57597711246
2995,733786.8893826642
2996,233237.69926959166
2997,990886.4565732222
2998,1071694.673951949
